"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","method_focal","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","method_ref","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref"
400,100,40,0.3,0.7,"b",TRUE,0,1,1,"19, 13, 20, 2, 23, 1, 6, 7, 27, 15, 38, 8, 35, 24, 34, 30, 4, 25, 32, 17, 28, 31, 33, 22, 16, 18, 10, 29","IRT",70,163,7,10,0.932,0.958823529411765,0.875,0.942196531791908,0.958823529411765,0.950437317784257,"IRT",10,38,0,1,0.979591836734694,1,0.909090909090909,0.974358974358974,1,0.987012987012987,"IRT",60,125,7,9,0.920398009950249,0.946969696969697,0.869565217391304,0.932835820895522,0.946969696969697,0.93984962406015
400,100,40,0.3,0.7,"b",TRUE,0,1,1,"19, 13, 20, 2, 23, 1, 6, 7, 27, 15, 38, 8, 35, 24, 34, 30, 4, 25, 32, 17, 28, 31, 33, 22, 16, 18, 10, 29","rf_probs",0,65,105,80,0.26,0.382352941176471,0,0.448275862068966,0.382352941176471,0.412698412698413,"rf_probs",0,21,17,11,0.428571428571429,0.552631578947368,0,0.65625,0.552631578947368,0.6,"rf_probs",0,44,88,69,0.218905472636816,0.333333333333333,0,0.389380530973451,0.333333333333333,0.359183673469388
400,100,40,0.3,0.7,"b",TRUE,0,1,1,"19, 13, 20, 2, 23, 1, 6, 7, 27, 15, 38, 8, 35, 24, 34, 30, 4, 25, 32, 17, 28, 31, 33, 22, 16, 18, 10, 29","rf_class",66,159,11,14,0.9,0.935294117647059,0.825,0.919075144508671,0.935294117647059,0.927113702623907,"rf_class",10,33,5,1,0.877551020408163,0.868421052631579,0.909090909090909,0.970588235294118,0.868421052631579,0.916666666666667,"rf_class",56,126,6,13,0.90547263681592,0.954545454545455,0.811594202898551,0.906474820143885,0.954545454545455,0.929889298892989
400,100,40,0.3,0.7,"b",TRUE,0,1,2,"13, 23, 32, 18, 40, 34, 16, 21, 3, 11, 39, 37, 19, 12, 31, 26, 29, 20, 22, 25, 24, 30, 14, 4, 1, 8, 2, 27","IRT",71,169,6,4,0.96,0.965714285714286,0.946666666666667,0.976878612716763,0.965714285714286,0.971264367816092,"IRT",10,33,1,1,0.955555555555556,0.970588235294118,0.909090909090909,0.970588235294118,0.970588235294118,0.970588235294118,"IRT",61,136,5,3,0.960975609756098,0.964539007092199,0.953125,0.97841726618705,0.964539007092199,0.971428571428571
400,100,40,0.3,0.7,"b",TRUE,0,1,2,"13, 23, 32, 18, 40, 34, 16, 21, 3, 11, 39, 37, 19, 12, 31, 26, 29, 20, 22, 25, 24, 30, 14, 4, 1, 8, 2, 27","rf_probs",0,81,94,75,0.324,0.462857142857143,0,0.519230769230769,0.462857142857143,0.489425981873112,"rf_probs",0,16,18,11,0.355555555555556,0.470588235294118,0,0.592592592592593,0.470588235294118,0.524590163934426,"rf_probs",0,65,76,64,0.317073170731707,0.460992907801418,0,0.503875968992248,0.460992907801418,0.481481481481482
400,100,40,0.3,0.7,"b",TRUE,0,1,2,"13, 23, 32, 18, 40, 34, 16, 21, 3, 11, 39, 37, 19, 12, 31, 26, 29, 20, 22, 25, 24, 30, 14, 4, 1, 8, 2, 27","rf_class",72,169,6,3,0.964,0.965714285714286,0.96,0.982558139534884,0.965714285714286,0.974063400576369,"rf_class",10,33,1,1,0.955555555555556,0.970588235294118,0.909090909090909,0.970588235294118,0.970588235294118,0.970588235294118,"rf_class",62,136,5,2,0.965853658536585,0.964539007092199,0.96875,0.985507246376812,0.964539007092199,0.974910394265233
400,100,40,0.3,0.7,"b",TRUE,0,1,3,"40, 16, 20, 23, 15, 26, 27, 10, 22, 32, 8, 28, 35, 19, 33, 11, 18, 3, 24, 38, 21, 5, 4, 37, 29, 12, 39, 31","IRT",77,166,6,1,0.972,0.965116279069767,0.987179487179487,0.994011976047904,0.965116279069767,0.979351032448378,"IRT",19,35,2,0,0.964285714285714,0.945945945945946,1,1,0.945945945945946,0.972222222222222,"IRT",58,131,4,1,0.974226804123711,0.97037037037037,0.983050847457627,0.992424242424242,0.97037037037037,0.9812734082397
400,100,40,0.3,0.7,"b",TRUE,0,1,3,"40, 16, 20, 23, 15, 26, 27, 10, 22, 32, 8, 28, 35, 19, 33, 11, 18, 3, 24, 38, 21, 5, 4, 37, 29, 12, 39, 31","rf_probs",0,71,101,78,0.284,0.412790697674419,0,0.476510067114094,0.412790697674419,0.442367601246106,"rf_probs",0,17,20,19,0.303571428571429,0.459459459459459,0,0.472222222222222,0.459459459459459,0.465753424657534,"rf_probs",0,54,81,59,0.278350515463918,0.4,0,0.47787610619469,0.4,0.435483870967742
400,100,40,0.3,0.7,"b",TRUE,0,1,3,"40, 16, 20, 23, 15, 26, 27, 10, 22, 32, 8, 28, 35, 19, 33, 11, 18, 3, 24, 38, 21, 5, 4, 37, 29, 12, 39, 31","rf_class",70,164,8,8,0.936,0.953488372093023,0.897435897435897,0.953488372093023,0.953488372093023,0.953488372093023,"rf_class",16,33,4,3,0.875,0.891891891891892,0.842105263157895,0.916666666666667,0.891891891891892,0.904109589041096,"rf_class",54,131,4,5,0.95360824742268,0.97037037037037,0.915254237288136,0.963235294117647,0.97037037037037,0.966789667896679
400,100,40,0.3,0.7,"b",TRUE,0,1,4,"14, 24, 33, 34, 21, 19, 4, 38, 16, 36, 30, 17, 27, 23, 11, 2, 37, 32, 28, 1, 10, 29, 39, 8, 40, 7, 22, 18","IRT",63,175,2,10,0.952,0.988700564971751,0.863013698630137,0.945945945945946,0.988700564971751,0.966850828729282,"IRT",15,32,1,1,0.959183673469388,0.96969696969697,0.9375,0.96969696969697,0.96969696969697,0.96969696969697,"IRT",48,143,1,9,0.950248756218905,0.993055555555556,0.842105263157895,0.940789473684211,0.993055555555556,0.966216216216216
400,100,40,0.3,0.7,"b",TRUE,0,1,4,"14, 24, 33, 34, 21, 19, 4, 38, 16, 36, 30, 17, 27, 23, 11, 2, 37, 32, 28, 1, 10, 29, 39, 8, 40, 7, 22, 18","rf_probs",0,91,86,73,0.364,0.514124293785311,0,0.554878048780488,0.514124293785311,0.533724340175953,"rf_probs",0,21,12,16,0.428571428571429,0.636363636363636,0,0.567567567567568,0.636363636363636,0.6,"rf_probs",0,70,74,57,0.348258706467662,0.486111111111111,0,0.551181102362205,0.486111111111111,0.516605166051661
400,100,40,0.3,0.7,"b",TRUE,0,1,4,"14, 24, 33, 34, 21, 19, 4, 38, 16, 36, 30, 17, 27, 23, 11, 2, 37, 32, 28, 1, 10, 29, 39, 8, 40, 7, 22, 18","rf_class",65,173,4,8,0.952,0.977401129943503,0.89041095890411,0.955801104972376,0.977401129943503,0.966480446927374,"rf_class",14,31,2,2,0.918367346938776,0.939393939393939,0.875,0.939393939393939,0.939393939393939,0.939393939393939,"rf_class",51,142,2,6,0.960199004975124,0.986111111111111,0.894736842105263,0.959459459459459,0.986111111111111,0.972602739726027
400,100,40,0.3,0.7,"b",TRUE,0,1,5,"1, 10, 5, 9, 30, 31, 33, 36, 20, 16, 35, 23, 24, 39, 18, 40, 7, 6, 29, 34, 21, 14, 3, 32, 19, 13, 12, 15","IRT",78,155,14,3,0.932,0.917159763313609,0.962962962962963,0.981012658227848,0.917159763313609,0.948012232415902,"IRT",15,33,2,1,0.941176470588235,0.942857142857143,0.9375,0.970588235294118,0.942857142857143,0.956521739130435,"IRT",63,122,12,2,0.92964824120603,0.91044776119403,0.969230769230769,0.983870967741935,0.91044776119403,0.945736434108527
400,100,40,0.3,0.7,"b",TRUE,0,1,5,"1, 10, 5, 9, 30, 31, 33, 36, 20, 16, 35, 23, 24, 39, 18, 40, 7, 6, 29, 34, 21, 14, 3, 32, 19, 13, 12, 15","rf_probs",0,56,113,81,0.224,0.331360946745562,0,0.408759124087591,0.331360946745562,0.366013071895425,"rf_probs",0,13,22,16,0.254901960784314,0.371428571428571,0,0.448275862068966,0.371428571428571,0.40625,"rf_probs",0,43,91,65,0.21608040201005,0.32089552238806,0,0.398148148148148,0.32089552238806,0.355371900826446
400,100,40,0.3,0.7,"b",TRUE,0,1,5,"1, 10, 5, 9, 30, 31, 33, 36, 20, 16, 35, 23, 24, 39, 18, 40, 7, 6, 29, 34, 21, 14, 3, 32, 19, 13, 12, 15","rf_class",78,161,8,3,0.956,0.952662721893491,0.962962962962963,0.981707317073171,0.952662721893491,0.966966966966967,"rf_class",15,34,1,1,0.96078431372549,0.971428571428571,0.9375,0.971428571428571,0.971428571428571,0.971428571428571,"rf_class",63,127,7,2,0.954773869346734,0.947761194029851,0.969230769230769,0.984496124031008,0.947761194029851,0.965779467680608
400,100,40,0.3,0.7,"b",TRUE,0,1,6,"1, 7, 26, 12, 31, 22, 15, 25, 29, 21, 13, 4, 14, 8, 20, 9, 5, 2, 11, 6, 23, 40, 32, 19, 16, 17, 30, 24","IRT",78,161,9,2,0.956,0.947058823529412,0.975,0.987730061349693,0.947058823529412,0.966966966966967,"IRT",17,34,2,0,0.962264150943396,0.944444444444444,1,1,0.944444444444444,0.971428571428571,"IRT",61,127,7,2,0.954314720812183,0.947761194029851,0.968253968253968,0.984496124031008,0.947761194029851,0.965779467680608
400,100,40,0.3,0.7,"b",TRUE,0,1,6,"1, 7, 26, 12, 31, 22, 15, 25, 29, 21, 13, 4, 14, 8, 20, 9, 5, 2, 11, 6, 23, 40, 32, 19, 16, 17, 30, 24","rf_probs",0,63,107,80,0.252,0.370588235294118,0,0.440559440559441,0.370588235294118,0.402555910543131,"rf_probs",0,13,23,17,0.245283018867925,0.361111111111111,0,0.433333333333333,0.361111111111111,0.393939393939394,"rf_probs",0,50,84,63,0.253807106598985,0.373134328358209,0,0.442477876106195,0.373134328358209,0.404858299595142
400,100,40,0.3,0.7,"b",TRUE,0,1,6,"1, 7, 26, 12, 31, 22, 15, 25, 29, 21, 13, 4, 14, 8, 20, 9, 5, 2, 11, 6, 23, 40, 32, 19, 16, 17, 30, 24","rf_class",70,167,3,10,0.948,0.982352941176471,0.875,0.943502824858757,0.982352941176471,0.962536023054755,"rf_class",16,35,1,1,0.962264150943396,0.972222222222222,0.941176470588235,0.972222222222222,0.972222222222222,0.972222222222222,"rf_class",54,132,2,9,0.944162436548223,0.985074626865672,0.857142857142857,0.936170212765957,0.985074626865672,0.96
400,100,40,0.3,0.7,"b",TRUE,0,1,7,"37, 5, 24, 34, 7, 15, 12, 23, 33, 27, 13, 36, 19, 28, 25, 31, 17, 4, 6, 10, 21, 9, 20, 39, 14, 29, 16, 8","IRT",67,171,8,4,0.952,0.955307262569832,0.943661971830986,0.977142857142857,0.955307262569832,0.966101694915254,"IRT",15,28,2,1,0.934782608695652,0.933333333333333,0.9375,0.96551724137931,0.933333333333333,0.949152542372881,"IRT",52,143,6,3,0.955882352941177,0.959731543624161,0.945454545454545,0.979452054794521,0.959731543624161,0.969491525423729
400,100,40,0.3,0.7,"b",TRUE,0,1,7,"37, 5, 24, 34, 7, 15, 12, 23, 33, 27, 13, 36, 19, 28, 25, 31, 17, 4, 6, 10, 21, 9, 20, 39, 14, 29, 16, 8","rf_probs",0,63,116,71,0.252,0.35195530726257,0,0.470149253731343,0.35195530726257,0.402555910543131,"rf_probs",0,13,17,16,0.282608695652174,0.433333333333333,0,0.448275862068966,0.433333333333333,0.440677966101695,"rf_probs",0,50,99,55,0.245098039215686,0.335570469798658,0,0.476190476190476,0.335570469798658,0.393700787401575
400,100,40,0.3,0.7,"b",TRUE,0,1,7,"37, 5, 24, 34, 7, 15, 12, 23, 33, 27, 13, 36, 19, 28, 25, 31, 17, 4, 6, 10, 21, 9, 20, 39, 14, 29, 16, 8","rf_class",64,172,7,7,0.944,0.960893854748603,0.901408450704225,0.960893854748603,0.960893854748603,0.960893854748603,"rf_class",13,28,2,3,0.891304347826087,0.933333333333333,0.8125,0.903225806451613,0.933333333333333,0.918032786885246,"rf_class",51,144,5,4,0.955882352941177,0.966442953020134,0.927272727272727,0.972972972972973,0.966442953020134,0.96969696969697
400,100,40,0.3,0.7,"b",TRUE,0,1,8,"15, 20, 36, 29, 33, 14, 31, 37, 39, 21, 30, 35, 32, 38, 11, 25, 13, 8, 6, 7, 18, 23, 4, 22, 2, 9, 40, 28","IRT",70,165,14,1,0.94,0.921787709497207,0.985915492957746,0.993975903614458,0.921787709497207,0.956521739130435,"IRT",13,35,1,1,0.96,0.972222222222222,0.928571428571429,0.972222222222222,0.972222222222222,0.972222222222222,"IRT",57,130,13,0,0.935,0.909090909090909,1,1,0.909090909090909,0.952380952380952
400,100,40,0.3,0.7,"b",TRUE,0,1,8,"15, 20, 36, 29, 33, 14, 31, 37, 39, 21, 30, 35, 32, 38, 11, 25, 13, 8, 6, 7, 18, 23, 4, 22, 2, 9, 40, 28","rf_probs",0,89,90,71,0.356,0.497206703910615,0,0.55625,0.497206703910615,0.525073746312684,"rf_probs",0,16,20,14,0.32,0.444444444444444,0,0.533333333333333,0.444444444444444,0.484848484848485,"rf_probs",0,73,70,57,0.365,0.510489510489511,0,0.561538461538462,0.510489510489511,0.534798534798535
400,100,40,0.3,0.7,"b",TRUE,0,1,8,"15, 20, 36, 29, 33, 14, 31, 37, 39, 21, 30, 35, 32, 38, 11, 25, 13, 8, 6, 7, 18, 23, 4, 22, 2, 9, 40, 28","rf_class",67,168,11,4,0.94,0.93854748603352,0.943661971830986,0.976744186046512,0.93854748603352,0.957264957264957,"rf_class",12,36,0,2,0.96,1,0.857142857142857,0.947368421052632,1,0.972972972972973,"rf_class",55,132,11,2,0.935,0.923076923076923,0.964912280701754,0.985074626865672,0.923076923076923,0.953068592057762
400,100,40,0.3,0.7,"b",TRUE,0,1,9,"13, 27, 1, 40, 22, 30, 16, 37, 33, 17, 36, 2, 3, 15, 35, 21, 39, 14, 38, 18, 34, 4, 20, 32, 29, 7, 11, 5","IRT",70,162,13,5,0.928,0.925714285714286,0.933333333333333,0.970059880239521,0.925714285714286,0.947368421052632,"IRT",19,27,5,1,0.884615384615385,0.84375,0.95,0.964285714285714,0.84375,0.9,"IRT",51,135,8,4,0.939393939393939,0.944055944055944,0.927272727272727,0.971223021582734,0.944055944055944,0.957446808510638
400,100,40,0.3,0.7,"b",TRUE,0,1,9,"13, 27, 1, 40, 22, 30, 16, 37, 33, 17, 36, 2, 3, 15, 35, 21, 39, 14, 38, 18, 34, 4, 20, 32, 29, 7, 11, 5","rf_probs",0,77,98,75,0.308,0.44,0,0.506578947368421,0.44,0.470948012232416,"rf_probs",0,14,18,20,0.269230769230769,0.4375,0,0.411764705882353,0.4375,0.424242424242424,"rf_probs",0,63,80,55,0.318181818181818,0.440559440559441,0,0.533898305084746,0.440559440559441,0.482758620689655
400,100,40,0.3,0.7,"b",TRUE,0,1,9,"13, 27, 1, 40, 22, 30, 16, 37, 33, 17, 36, 2, 3, 15, 35, 21, 39, 14, 38, 18, 34, 4, 20, 32, 29, 7, 11, 5","rf_class",67,167,8,8,0.936,0.954285714285714,0.893333333333333,0.954285714285714,0.954285714285714,0.954285714285714,"rf_class",17,31,1,3,0.923076923076923,0.96875,0.85,0.911764705882353,0.96875,0.939393939393939,"rf_class",50,136,7,5,0.939393939393939,0.951048951048951,0.909090909090909,0.964539007092199,0.951048951048951,0.957746478873239
400,100,40,0.3,0.7,"b",TRUE,0,1,10,"11, 22, 18, 1, 39, 20, 6, 34, 29, 16, 37, 8, 36, 19, 35, 25, 17, 27, 4, 32, 15, 23, 40, 38, 26, 14, 33, 28","IRT",55,173,20,2,0.912,0.896373056994819,0.964912280701754,0.988571428571429,0.896373056994819,0.940217391304348,"IRT",12,34,4,0,0.92,0.894736842105263,1,1,0.894736842105263,0.944444444444444,"IRT",43,139,16,2,0.91,0.896774193548387,0.955555555555556,0.985815602836879,0.896774193548387,0.939189189189189
400,100,40,0.3,0.7,"b",TRUE,0,1,10,"11, 22, 18, 1, 39, 20, 6, 34, 29, 16, 37, 8, 36, 19, 35, 25, 17, 27, 4, 32, 15, 23, 40, 38, 26, 14, 33, 28","rf_probs",0,101,92,57,0.404,0.523316062176166,0,0.639240506329114,0.523316062176166,0.575498575498575,"rf_probs",0,17,21,12,0.34,0.447368421052632,0,0.586206896551724,0.447368421052632,0.507462686567164,"rf_probs",0,84,71,45,0.42,0.541935483870968,0,0.651162790697674,0.541935483870968,0.591549295774648
